model_type,feature_variant,config_name,target_mode,feature_count,validation_MAE,validation_RMSE,validation_R2,validation_median_AE
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_3_minfreq_2,log,66,139.85031274822867,496.85145203440186,0.3853944177545755,17.9182720763895
ridge,trusted_extended_traficom_stack,log_ridge_alpha_3_minfreq_2,log,62,139.9528870809755,497.26260624768474,0.3843768007999475,18.1654270835673
ridge,trusted_manual_all_features_set,log_ridge_alpha_3_minfreq_2,log,63,139.95333238557728,497.0514130531316,0.38489961437537645,18.362427676748432
ridge,trusted_recommended_features,log_ridge_alpha_3_minfreq_2,log,67,139.9549267461308,497.3909191787411,0.38405905075130853,18.067555984336195
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_3_minfreq_10,log,66,140.06403681291388,491.95712761178703,0.39744334419951344,19.165757728880408
ridge,trusted_recommended_features,log_ridge_alpha_3_minfreq_10,log,67,140.13038769524186,491.77516774143794,0.3978889962629436,19.16021766658629
ridge,trusted_extended_traficom_stack,log_ridge_alpha_3_minfreq_10,log,62,140.15559934391126,492.67180812199126,0.39569136919031234,19.447734515484854
ridge,trusted_manual_all_features_set,log_ridge_alpha_3_minfreq_10,log,63,140.20171499372913,492.74321336929273,0.3955161858997611,19.531311501806186
ridge,trusted_recommended_features_without_oem_number,log_ridge_alpha_3_minfreq_5,log,66,141.72298645576436,501.3861657458505,0.3741243330617555,17.58954344377348
ridge,trusted_recommended_features_without_listing_dates_without_oem_number,log_ridge_alpha_3_minfreq_5,log,65,141.7387496206705,501.33010316181486,0.37426429003653294,17.752693087244978
ridge,trusted_manual_all_features_set_without_oem_number,log_ridge_alpha_3_minfreq_5,log,62,141.77158999953997,501.30902364118924,0.37431690978314536,18.096606427213025
ridge,trusted_extended_traficom_stack_without_oem_number,log_ridge_alpha_3_minfreq_5,log,61,141.78664657051158,501.2669472281137,0.3744219363998017,18.273936212219837
ridge,trusted_manual_all_features_set_without_oem_number,log_ridge_alpha_3_minfreq_10,log,62,142.09543879575028,497.617071819596,0.38349881398594887,18.34230911378932
ridge,trusted_extended_traficom_stack_without_oem_number,log_ridge_alpha_3_minfreq_10,log,61,142.10160634947073,497.41809799429643,0.3839917354780217,18.255487811495193
ridge,trusted_recommended_features_without_listing_dates_without_oem_number,log_ridge_alpha_3_minfreq_10,log,65,142.14811896732613,497.24232348239013,0.384427020889078,18.170463294403902
ridge,trusted_recommended_features_without_oem_number,log_ridge_alpha_3_minfreq_10,log,66,142.1544999173467,497.44710408668897,0.3839198904298492,18.475419695126874
ridge,trusted_manual_all_features_set_without_oem_number,log_ridge_alpha_3_minfreq_2,log,62,142.15654222924175,502.12850971117126,0.37226963898851384,18.134670997182894
ridge,trusted_recommended_features_without_oem_number,log_ridge_alpha_3_minfreq_2,log,66,142.19042090262673,502.8819298043545,0.37038446627478805,17.80919721929631
ridge,trusted_extended_traficom_stack_without_oem_number,log_ridge_alpha_3_minfreq_2,log,61,142.24380458707967,502.8905248977235,0.3703629437255578,18.26881670899087
ridge,trusted_recommended_features_without_listing_dates_without_oem_number,log_ridge_alpha_3_minfreq_2,log,65,142.37991094224532,503.4350703974518,0.3689986242903336,17.857910328724508
ridge,trusted_recommended_features,log_ridge_alpha_10_minfreq_5,log,67,142.99610054211195,516.0861735218003,0.3368865729661822,20.144017184325897
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_10_minfreq_5,log,66,143.00764946800723,515.9470914816725,0.33724393476222614,19.937718189523366
ridge,trusted_recommended_features,log_ridge_alpha_10_minfreq_2,log,67,143.00883909473478,516.0976962687607,0.3368569617348899,19.952894871306622
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_10_minfreq_2,log,66,143.0136464964795,515.8628335559473,0.3374603828922793,19.819507475004446
ridge,trusted_manual_all_features_set,log_ridge_alpha_10_minfreq_5,log,63,143.16631317343345,516.3202448316085,0.33628492527431997,20.484328203087756
ridge,trusted_extended_traficom_stack,log_ridge_alpha_10_minfreq_5,log,62,143.1775077910154,516.1059818441788,0.336835668999807,20.01918674619668
ridge,trusted_manual_all_features_set,log_ridge_alpha_10_minfreq_2,log,63,143.17802654803063,516.3243457458589,0.33627438201383564,20.211091108207086
ridge,trusted_extended_traficom_stack,log_ridge_alpha_10_minfreq_2,log,62,143.19207629232207,516.202228028679,0.33658830512415605,19.726007466097528
ridge,trusted_recommended_features,log_ridge_alpha_10_minfreq_10,log,67,143.92119998500996,514.3597976190634,0.34131555547018466,21.76064446759196
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_10_minfreq_10,log,66,143.92693318114942,514.2232059075274,0.34166534520832537,21.422533476693488
ridge,trusted_manual_all_features_set,log_ridge_alpha_10_minfreq_10,log,63,144.1095602194536,514.6696262463607,0.34052178907322994,22.085451255973453
ridge,trusted_extended_traficom_stack,log_ridge_alpha_10_minfreq_10,log,62,144.12183948142092,514.4869313128497,0.3409899027425032,21.77869525768247
ridge,trusted_manual_all_features_set_without_oem_number,log_ridge_alpha_10_minfreq_5,log,62,146.40991485165355,522.4826904765667,0.32034707863543066,22.04818680474709
ridge,trusted_extended_traficom_stack_without_oem_number,log_ridge_alpha_10_minfreq_5,log,61,146.42905419134638,522.3597442946525,0.32066690128919995,21.75607491276338
ridge,trusted_recommended_features_without_oem_number,log_ridge_alpha_10_minfreq_5,log,66,146.45389019636394,522.4915988559984,0.32032390214429884,21.97954339198843
ridge,trusted_recommended_features_without_listing_dates_without_oem_number,log_ridge_alpha_10_minfreq_5,log,65,146.46621030308924,522.4221653405507,0.3205045334320309,21.859002209998437
ridge,trusted_manual_all_features_set_without_oem_number,log_ridge_alpha_10_minfreq_2,log,62,146.50473266900707,522.559237418138,0.3201479173448212,21.780552278332387
ridge,trusted_extended_traficom_stack_without_oem_number,log_ridge_alpha_10_minfreq_2,log,61,146.51710485440094,522.5027686820977,0.32029484160061583,21.415395957126037
ridge,trusted_recommended_features_without_oem_number,log_ridge_alpha_10_minfreq_2,log,66,146.53205804006495,522.5752375851049,0.3201062841190031,21.88626971282153
ridge,trusted_recommended_features_without_listing_dates_without_oem_number,log_ridge_alpha_10_minfreq_2,log,65,146.54729976912517,522.5093615660055,0.3202776885987897,21.848582518768907
ridge,trusted_manual_all_features_set_without_oem_number,log_ridge_alpha_10_minfreq_10,log,62,147.02886129040942,520.3972375880173,0.32576182434592393,21.27569814046074
ridge,trusted_extended_traficom_stack_without_oem_number,log_ridge_alpha_10_minfreq_10,log,61,147.02950458739096,520.3720422773573,0.3258271099694232,20.890560348521234
ridge,trusted_recommended_features_without_listing_dates_without_oem_number,log_ridge_alpha_10_minfreq_10,log,65,147.0379494762285,520.342236112653,0.32590433907119887,21.11757546318438
ridge,trusted_recommended_features_without_oem_number,log_ridge_alpha_10_minfreq_10,log,66,147.03999681265702,520.3844753340491,0.32579489405767126,21.68008617282146
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_30_minfreq_5,log,66,154.17410639741448,539.1960426668855,0.27616968839117895,28.80497217514583
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_30_minfreq_2,log,66,154.1899233868046,539.2056212832547,0.2761439710123176,28.881570238718435
ridge,trusted_recommended_features,log_ridge_alpha_30_minfreq_5,log,67,154.2067549755785,539.4192001617781,0.27557041995381926,28.804238877881858
ridge,trusted_recommended_features,log_ridge_alpha_30_minfreq_2,log,67,154.22222218348602,539.4275898933683,0.27554788528321295,28.853150442051238
ridge,trusted_extended_traficom_stack,log_ridge_alpha_30_minfreq_5,log,62,154.26028219414124,539.3116035131441,0.27585939157771067,28.624597760151314
ridge,trusted_extended_traficom_stack,log_ridge_alpha_30_minfreq_2,log,62,154.27695913537784,539.3201778011378,0.2758363657817102,28.703558155253457
ridge,trusted_manual_all_features_set,log_ridge_alpha_30_minfreq_5,log,63,154.30135780262248,539.5187028197003,0.27530313500382897,28.705691553709343
ridge,trusted_manual_all_features_set,log_ridge_alpha_30_minfreq_2,log,63,154.31680407909153,539.5264821615393,0.27528223598676826,28.716447444849706
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_30_minfreq_10,log,66,154.66308726479087,539.1167323235287,0.2763826091249708,29.53787479717556
ridge,trusted_recommended_features,log_ridge_alpha_30_minfreq_10,log,67,154.71308062548044,539.3431064749263,0.2757747902450407,29.4511372570669
ridge,trusted_extended_traficom_stack,log_ridge_alpha_30_minfreq_10,log,62,154.76061013259093,539.2305005889042,0.27607717107494656,29.468081555107858
ridge,trusted_manual_all_features_set,log_ridge_alpha_30_minfreq_10,log,63,154.80356945482427,539.4410868107306,0.27551163206653084,29.58261642137616
ridge,trusted_manual_all_features_set_without_oem_number,log_ridge_alpha_30_minfreq_5,log,62,157.48919568769685,545.5784182342704,0.25893254945742195,28.458716090952066
ridge,trusted_extended_traficom_stack_without_oem_number,log_ridge_alpha_30_minfreq_5,log,61,157.5277003292334,545.4295172424764,0.259337003214163,28.554764980995884
ridge,trusted_manual_all_features_set_without_oem_number,log_ridge_alpha_30_minfreq_2,log,62,157.5302677774756,545.6083936767565,0.2588511150229167,28.406825204185317
ridge,trusted_recommended_features_without_oem_number,log_ridge_alpha_30_minfreq_5,log,66,157.5534007935585,545.5941988551936,0.2588896787233391,28.588338432728776
ridge,trusted_recommended_features_without_listing_dates_without_oem_number,log_ridge_alpha_30_minfreq_5,log,65,157.57093007173557,545.4345099330568,0.2593234435589733,28.66625006179973
ridge,trusted_extended_traficom_stack_without_oem_number,log_ridge_alpha_30_minfreq_2,log,61,157.57958601364265,545.456360017806,0.2592640994236194,28.54316762065975
ridge,trusted_recommended_features_without_oem_number,log_ridge_alpha_30_minfreq_2,log,66,157.59218969535775,545.6259929057865,0.25880330102484705,28.51421372588987
ridge,trusted_recommended_features_without_listing_dates_without_oem_number,log_ridge_alpha_30_minfreq_2,log,65,157.60903578632866,545.4658423245863,0.259238345040246,28.57980088890173
ridge,trusted_recommended_features_without_oem_number,log_ridge_alpha_30_minfreq_10,log,66,157.68000478076593,544.5235504409741,0.26179546496213946,28.782289867686245
ridge,trusted_manual_all_features_set_without_oem_number,log_ridge_alpha_30_minfreq_10,log,62,157.6857743123929,544.5008511066619,0.2618570101505965,28.63357871555401
ridge,trusted_recommended_features_without_listing_dates_without_oem_number,log_ridge_alpha_30_minfreq_10,log,65,157.72065579654372,544.3641630392858,0.26222756117713464,29.056254200273344
ridge,trusted_extended_traficom_stack_without_oem_number,log_ridge_alpha_30_minfreq_10,log,61,157.73266607997277,544.3531404254217,0.2622574385971862,28.7633958587235
